Longitude,Latitude,Altitude,Slope,Curve,Speed,EC_DP,Red,IR,Moisture,Soil_Temp_C
-111.7111967,33.0818383,387.5,1.1211,0.0092,4.4,217.14,379.18,1215.05,26.89,19.06
-111.711175,33.08184,387.5,1.0934,0.0097,4.4,211.29,379.38,1212.5,26.77,19.02
-111.7111518,33.08184,387.5,1.0743,0.0095,4.38,208.27,380.31,1210.81,26.65,19.02
-111.71113,33.0818416,387.4,1.0484,0.0099,4.36,208.67,380.45,1211.16,26.55,19.04
-111.7111084,33.0818416,387.4,1.0338,0.0092,4.32,211.79,380.11,1213.62,26.47,19.06
-111.7110884,33.0818433,387.4,1.0137,0.0087,4.29,215.31,380.25,1217.17,26.41,19.08
-111.7110666,33.0818433,387.4,1.0034,0.0068,4.28,217.36,381.02,1220.28,26.36,19.13
-111.7110467,33.0818433,387.4,0.9989,0.0045,4.3,216.11,381.85,1220.95,26.33,19.19
-111.711025,33.081845,387.5,0.9886,0.002,4.36,212.81,382.46,1219.52,26.32,19.27
-111.7110034,33.081845,387.5,0.9918,-0.0019,4.43,214.03,382.67,1218.24,26.32,19.32
-111.7109817,33.0818466,387.5,0.989,-0.0072,4.52,229.67,382.33,1218.78,26.35,19.3
-111.7109584,33.0818483,387.5,0.9907,-0.0124,4.59,269.08,381.33,1220.43,26.39,19.21
-111.7109366,33.0818483,387.5,1.0027,-0.018,4.63,320.49,380.69,1220.7,26.45,19.13
-111.7109134,33.0818483,387.5,1.0176,-0.0241,4.63,373,381.6,1219.29,26.54,19.09
-111.71089,33.08185,387.5,1.025,-0.0305,4.59,407.9,383.93,1218.01,26.66,19.11
-111.7108683,33.08185,387.6,1.0398,-0.0358,4.55,421.84,385.52,1218.33,26.78,19.13
-111.7108466,33.08185,387.6,1.054,-0.0411,4.52,422.89,385.56,1220.05,26.91,19.16
-111.710825,33.08185,387.5,1.0684,-0.0452,4.5,413.83,384.66,1223.01,27.04,19.17
-111.7108033,33.08185,387.6,1.0807,-0.0497,4.48,393.74,383.85,1226.23,27.18,19.15
-111.7107817,33.0818516,387.6,1.0814,-0.0548,4.48,362.87,383.26,1227.53,27.3,19.1
-111.71076,33.0818516,387.7,1.0885,-0.0592,4.49,325.66,382.85,1225.99,27.4,19.04
-111.7107383,33.0818516,387.7,1.0917,-0.0647,4.51,292.77,382.89,1223.54,27.48,19
-111.7107167,33.0818516,387.7,1.0912,-0.0688,4.56,276.06,383.25,1222.13,27.54,18.98
-111.710695,33.0818516,387.8,1.0882,-0.0732,4.61,281.11,383.1,1220.99,27.59,18.98
-111.7106717,33.0818516,387.7,1.0777,-0.0758,4.68,302.39,382.15,1218.37,27.63,19
-111.7106484,33.0818516,387.7,1.0662,-0.0788,4.74,323.01,381.35,1215.21,27.68,19.07
-111.710625,33.0818516,387.8,1.0496,-0.0803,4.77,329.97,381.8,1214.26,27.72,19.15
-111.7106,33.0818516,387.7,1.0305,-0.081,4.77,322.58,383.11,1216.74,27.78,19.22
-111.7105767,33.0818516,387.7,1.0061,-0.079,4.75,313.21,383.76,1220.9,27.82,19.26
-111.710555,33.08185,387.7,0.9902,-0.0749,4.72,309.04,383.36,1224.5,27.86,19.27
-111.7105334,33.0818516,387.8,0.9614,-0.0703,4.67,306.48,382.54,1226.81,27.88,19.27
-111.71051,33.0818516,387.8,0.9346,-0.0604,4.63,298.78,382.18,1227.41,27.89,19.24
-111.7104884,33.0818533,387.8,0.9054,-0.0523,4.59,285.47,382.54,1226.71,27.88,19.19
-111.7104666,33.0818533,387.8,0.8833,-0.0431,4.56,270.66,382.54,1224.89,27.86,19.14
-111.7104434,33.081855,387.8,0.8524,-0.0336,4.56,260.25,381.58,1222.21,27.84,19.1
-111.7104217,33.0818533,387.8,0.8385,-0.0262,4.59,265.71,380.55,1219.87,27.81,19.08
-111.7103733,33.0818533,387.8,0.7981,-0.0154,4.71,355.89,381.76,1220.02,27.7,19.13
-111.7103017,33.081855,387.8,0.7599,-0.0159,4.79,460,379.94,1244.53,27.29,19.43
-111.7102334,33.0818566,387.8,0.7525,-0.0339,4.75,478.39,386.71,1233.72,26.89,19.38
-111.7101867,33.0818566,387.9,0.7688,-0.0509,4.82,502.49,385.33,1225.54,26.74,19.49
-111.7101634,33.0818583,388,0.7737,-0.0596,4.88,509.3,385.99,1225.49,26.67,19.55
-111.71014,33.0818566,388,0.7923,-0.0674,4.95,509.56,386.79,1226.53,26.57,19.59
-111.710115,33.0818566,388,0.8081,-0.0748,5.04,509.62,387.69,1229.05,26.43,19.61
-111.71009,33.0818566,388.1,0.8238,-0.0787,5.11,515.79,389.12,1233.57,26.29,19.6
-111.710065,33.0818566,388.1,0.8396,-0.0807,5.15,528.43,390.43,1238.53,26.14,19.57
-111.7099884,33.0818566,388,0.8857,-0.0727,4.68,571.25,378.45,1233.66,25.59,19.34
-111.709965,33.0818583,388,0.8911,-0.0708,4.51,576.51,378.3,1232.11,25.64,19.3
-111.709945,33.0818583,388.1,0.9003,-0.066,4.43,566.92,379.37,1230.91,25.74,19.28
-111.7098816,33.0818616,388.2,0.9105,-0.0543,4.89,377.56,388.64,1227.73,26.45,19.27
-111.7098584,33.08186,388.2,0.9224,-0.05,5.02,327.71,388.77,1229.38,26.61,19.23
-111.7098317,33.08186,388.2,0.9291,-0.0468,5.11,298.6,387.38,1229.49,26.75,19.18
-111.7098067,33.0818583,388.2,0.9404,-0.0439,5.16,292.36,385.76,1225.85,26.87,19.18
-111.7097817,33.0818583,388.2,0.9427,-0.042,5.19,301.02,384,1219.39,26.98,19.21
-111.7096767,33.0818616,388.2,0.9352,-0.0395,5.42,373.9,384.05,1220.14,27.98,19.04
-111.7096234,33.0818633,388.3,0.9329,-0.0394,5.27,332.02,382.52,1204.48,27.94,19.14
-111.7096,33.0818633,388.3,0.9345,-0.0392,5.21,312.22,383.03,1204.06,27.9,19.22
-111.7095749,33.0818633,388.3,0.9375,-0.0387,5.16,293.42,383.38,1206.15,27.85,19.26
-111.70955,33.0818633,388.4,0.9382,-0.0374,5.1,280.77,383.08,1210.12,27.79,19.2
-111.7095268,33.0818633,388.4,0.9406,-0.0369,5.06,274.84,382.86,1217.28,27.73,19.11
-111.7095016,33.0818633,388.4,0.9434,-0.0364,5.05,270.14,383.24,1228.2,27.7,19.04
-111.7094767,33.0818633,388.4,0.9469,-0.0359,5.08,264.35,383.91,1238.21,27.74,19.03
-111.7094516,33.0818633,388.4,0.9488,-0.0353,5.13,257.97,384.52,1244.14,27.86,19.03
-111.7094268,33.0818633,388.4,0.952,-0.0346,5.16,252.47,384.7,1245.96,28.05,19
-111.7094016,33.0818633,388.4,0.9537,-0.0339,5.18,249.13,384.44,1244.93,28.27,18.95
-111.7093766,33.0818633,388.4,0.9551,-0.0325,5.16,248.65,384.78,1243.25,28.48,18.87
-111.7093517,33.0818633,388.5,0.961,-0.0323,5.13,253,386.31,1241.56,28.66,18.78
-111.7093284,33.0818633,388.5,0.9678,-0.0309,5.11,263.22,387.56,1238.96,28.77,18.75
-111.7093034,33.0818616,388.6,0.9706,-0.029,5.08,277.87,386.9,1233.78,28.83,18.78
-111.7092784,33.0818633,388.6,0.985,-0.0265,5.07,289.5,385.07,1228.41,28.83,18.84
-111.709255,33.0818616,388.6,0.9906,-0.0241,5.08,296.96,384.95,1227.21,28.77,18.88
-111.70923,33.0818616,388.6,1.0005,-0.0207,5.09,306.05,386.91,1229.89,28.68,18.87
-111.709205,33.08186,388.6,1.0088,-0.0181,5.1,318.93,388.68,1232.26,28.53,18.83
-111.7091784,33.08186,388.6,1.0194,-0.0143,5.1,330.73,388.85,1233.74,28.34,18.8
-111.7091534,33.0818583,388.5,1.0212,-0.0128,5.1,329.27,388.53,1237.05,28.15,18.81
-111.70913,33.0818583,388.5,1.0259,-0.0109,5.1,311.11,388.82,1241.17,28.02,18.83
-111.709105,33.0818583,388.5,1.0255,-0.0115,5.1,284.61,389.71,1243.18,27.95,18.84
-111.70908,33.0818566,388.5,1.0186,-0.0141,5.1,275.26,389.82,1241.07,27.97,18.84
-111.709055,33.081855,388.4,1.0059,-0.0191,5.12,291.04,388.07,1236.25,28.07,18.84
-111.70903,33.081855,388.4,0.9946,-0.0274,5.14,312.01,385.61,1231.99,28.22,18.85
-111.709005,33.081855,388.4,0.9803,-0.0404,5.18,319.67,384.37,1230.77,28.39,18.83
-111.7089784,33.081855,388.4,0.9636,-0.0585,5.22,310.73,385.09,1232.6,28.56,18.77
-111.7089534,33.0818533,388.3,0.938,-0.082,5.26,290.83,386.97,1235.54,28.68,18.72
-111.7089266,33.0818533,388.3,0.9175,-0.1076,5.28,267.74,387.95,1237.38,28.75,18.69
-111.7089016,33.0818533,388.3,0.8981,-0.1328,5.3,257.13,386.18,1234.48,28.75,18.71
-111.708875,33.0818533,388.4,0.8778,-0.1592,5.3,262.46,382.54,1226.81,28.71,18.75
-111.70885,33.0818533,388.4,0.864,-0.1834,5.3,277.01,380.33,1222.74,28.64,18.76
-111.7088233,33.0818533,388.3,0.8519,-0.2042,5.3,290.29,381.27,1227.83,28.53,18.75
-111.7087984,33.081855,388.3,0.8514,-0.2207,5.3,291.71,384.59,1235.93,28.39,18.74
-111.7087717,33.081855,388.3,0.8483,-0.2357,5.3,284.41,388.04,1238.55,28.21,18.74
-111.708745,33.0818566,388.2,0.8574,-0.2471,5.3,274.86,389,1233.32,28.04,18.73
-111.70872,33.0818566,388.2,0.8593,-0.2615,5.32,265.95,387.29,1225.94,27.89,18.69
-111.7086933,33.0818566,388.2,0.8643,-0.2817,5.34,260.42,383.67,1220.29,27.75,18.67
-111.7086684,33.0818583,388.2,0.88,-0.2966,5.37,265.41,380.51,1219.53,27.66,18.7
-111.7086417,33.0818583,388.2,0.8849,-0.3248,5.41,281.12,379.2,1221.67,27.59,18.75
-111.708615,33.0818583,388.2,0.8946,-0.353,5.41,298.78,379.06,1222.37,27.54,18.73
-111.7085884,33.08186,388.2,0.9136,-0.3777,5.33,308.73,378.33,1221.16,27.5,18.63
-111.7085616,33.08186,388.3,0.9214,-0.4064,5.16,310.23,377.84,1220.88,27.48,18.57
-111.7085383,33.08186,388.3,0.9299,-0.4315,4.99,308.75,378.86,1221.17,27.49,18.57
-111.708515,33.08186,388.4,0.936,-0.4529,4.82,310.32,381.14,1220.9,27.51,18.55
-111.7084916,33.0818616,388.4,0.9525,-0.4659,4.68,317.32,383.58,1220.75,27.57,18.51
-111.7084717,33.0818616,388.4,0.9556,-0.4785,4.61,325.81,385.13,1221.72,27.64,18.46
-111.70845,33.0818633,388.4,0.9708,-0.4837,4.61,333.3,386.1,1223.3,27.74,18.41
-111.7084284,33.081865,388.4,0.9851,-0.4833,4.68,335.25,386.23,1223.66,27.84,18.38
-111.7084067,33.0818666,388.4,0.9975,-0.4822,4.81,330.67,385.16,1221.5,27.94,18.35
-111.7083816,33.0818683,388.4,1.0107,-0.5006,5,318.39,382.91,1217.77,28.04,18.3
-111.7083567,33.0818699,388.4,1.0199,-0.5131,5.16,303.85,381.93,1216.93,28.11,18.26
-111.70833,33.0818699,388.4,1.0179,-0.5478,5.27,297,384.26,1219.99,28.16,18.26
-111.7083034,33.0818699,388.4,1.012,-0.6272,5.3,307.3,388.07,1223.43,28.19,18.33
-111.7082766,33.0818699,388.4,1.0064,-0.7237,5.25,325.08,389.4,1223.6,28.2,18.45
-111.7082516,33.0818716,388.4,1.01,-0.8433,5.15,333.19,386.83,1220.49,28.2,18.53
-111.7082266,33.0818716,388.4,1.0054,-1.0142,5,329.63,382.79,1216.23,28.19,18.57
-111.7082034,33.0818716,388.4,0.9955,-1.2035,4.85,321.58,379.87,1212.89,28.16,18.55
-111.7081816,33.0818699,388.4,0.9774,-1.4321,4.71,314.03,378.55,1212.07,28.1,18.51
-111.70816,33.0818699,388.4,0.9695,-1.6496,4.59,308.17,378.64,1214.79,28.03,18.46
-111.70814,33.0818699,388.4,0.9633,-1.8512,4.5,303.91,379.66,1219.89,27.95,18.44
-111.7081184,33.0818699,388.4,0.9583,-2.0465,4.44,299.19,380.83,1226,27.89,18.43
-111.7080967,33.0818699,388.4,0.9531,-2.2175,4.41,295.12,381.34,1231.27,27.89,18.45
-111.7080767,33.0818699,388.5,0.9509,-2.3328,4.41,293.13,381.41,1235.25,27.93,18.48
-111.7080534,33.0818699,388.5,0.9495,-2.3662,4.41,293.1,382.06,1239.07,28.04,18.53
-111.7080317,33.0818699,388.4,0.9499,-2.3312,4.42,292.76,383.6,1241.62,28.17,18.58
-111.7080084,33.0818683,388.4,0.9414,-2.2402,4.44,290.31,385.27,1242.56,28.32,18.64
-111.7079867,33.0818683,388.4,0.9455,-2.056,4.45,286.05,386.22,1241.06,28.43,18.73
-111.7079667,33.0818666,388.4,0.9385,-1.8772,4.46,281.09,386.94,1237.99,28.47,18.81
-111.707945,33.0818666,388.4,0.9455,-1.6111,4.45,275.55,387.73,1234.42,28.46,18.86
-111.7079234,33.0818666,388.4,0.9508,-1.3459,4.42,271.41,388.36,1232.8,28.37,18.86
-111.7079034,33.0818666,388.4,0.9578,-1.1038,4.36,269.4,388.87,1234.07,28.26,18.83
-111.7078817,33.0818683,388.4,0.9731,-0.8513,4.24,267.35,389.77,1237.71,28.12,18.8
-111.7078616,33.0818683,388.4,0.9766,-0.6624,4.04,262.93,391.12,1241.56,28.01,18.81
-111.7078417,33.0818683,388.4,0.9797,-0.5044,3.79,255.07,392.65,1244.6,27.92,18.84
-111.7078234,33.0818683,388.4,0.9819,-0.3865,3.55,244.98,393.99,1246.56,27.86,18.88
-111.7078083,33.0818683,388.3,0.9823,-0.3083,3.37,235.24,395.02,1247.91,27.83,18.91
-111.707795,33.0818683,388.3,0.9843,-0.2502,3.24,225.92,395.84,1248.93,27.81,18.93
-111.7077734,33.08203,388,1.4795,-0.0145,2.63,318.39,385.65,1229.94,27.77,19.12
-111.7077834,33.08203,387.9,1.4792,-0.0143,2.75,317.2,385.73,1228.47,27.76,19.11
-111.7077934,33.0820316,387.9,1.4783,-0.0141,2.88,315.58,385.89,1227.22,27.75,19.1
-111.7078066,33.0820316,387.9,1.4777,-0.0137,3.08,312.22,386.23,1226.13,27.72,19.07
-111.707825,33.0820316,387.8,1.4726,-0.0376,3.43,304.85,386.83,1225.79,27.66,19.03
-111.707845,33.08203,387.7,1.4699,-0.0468,3.83,294.24,387.33,1227.15,27.57,18.98
-111.7078684,33.08203,387.7,1.4648,-0.0588,4.2,284.23,387.62,1230.81,27.44,18.93
-111.70789,33.08203,387.6,1.4608,-0.072,4.37,282.14,388.12,1234.91,27.33,18.91
-111.7079116,33.08203,387.7,1.4542,-0.0867,4.43,285.61,389.11,1238.75,27.27,18.89
-111.7079334,33.08203,387.7,1.4476,-0.1027,4.45,290.55,389.95,1240.94,27.25,18.87
-111.707955,33.0820283,387.8,1.4417,-0.1233,4.48,296.47,389.85,1241.62,27.29,18.84
-111.7079783,33.0820283,387.9,1.4328,-0.1418,4.54,305.75,388.48,1240.73,27.37,18.81
-111.708,33.0820283,387.9,1.4238,-0.1546,4.62,315.94,386.32,1239.44,27.47,18.76
-111.7080234,33.0820266,388,1.4145,-0.1698,4.71,325.31,383.82,1238.2,27.57,18.66
-111.7080484,33.082025,388,1.4081,-0.1801,4.8,329.65,381.52,1235.81,27.67,18.53
-111.708075,33.0820233,388,1.3998,-0.1824,4.89,324.22,379.75,1231,27.73,18.46
-111.7080984,33.0820216,388,1.3957,-0.179,4.95,313.01,379.14,1225.97,27.73,18.46
-111.7081234,33.0820216,387.9,1.3916,-0.1606,5,303.92,380.13,1220.76,27.68,18.5
-111.7081467,33.08202,387.9,1.3882,-0.1495,5.03,305.02,382.02,1217.55,27.6,18.54
-111.7081717,33.0820216,387.8,1.3821,-0.1218,5.06,315.52,383.99,1219.02,27.51,18.58
-111.7081967,33.0820216,387.8,1.3804,-0.1006,5.07,328.68,384.81,1225.31,27.45,18.58
-111.7082217,33.08202,387.8,1.3789,-0.0857,5.06,339.84,384.09,1230.9,27.42,18.54
-111.708245,33.08202,387.8,1.3788,-0.0712,5.04,347.94,382.47,1231.07,27.42,18.52
-111.70827,33.0820183,387.7,1.3814,-0.0611,5.03,355.51,381.5,1227.4,27.45,18.52
-111.708295,33.0820183,387.8,1.381,-0.0361,5.04,359,383.1,1225.43,27.51,18.52
-111.7083184,33.0820166,387.8,1.381,-0.0392,5.1,354.77,385.94,1227.2,27.56,18.48
-111.7083434,33.0820166,387.9,1.3759,-0.0401,5.19,341.11,387.09,1229.78,27.59,18.42
-111.7083684,33.0820166,387.9,1.3734,-0.0406,5.3,320.39,384.89,1229.69,27.6,18.4
-111.708395,33.082015,387.9,1.3677,-0.0423,5.42,299.89,381.64,1226.89,27.6,18.42
-111.7084216,33.082015,388,1.3605,-0.0413,5.51,292.62,380.3,1222.89,27.6,18.43
-111.7084484,33.0820133,388,1.351,-0.0428,5.59,297.11,379.82,1218.52,27.59,18.37
-111.7084768,33.0820133,387.9,1.3409,-0.0398,5.64,302.27,378.41,1215.83,27.55,18.27
-111.7085049,33.0820116,387.9,1.328,-0.0398,5.66,303.34,377.48,1217.94,27.49,18.21
-111.7085334,33.0820116,387.9,1.3111,-0.0373,5.62,304.58,378.78,1224.16,27.36,18.27
-111.70856,33.0820116,387.9,1.2976,-0.0345,5.55,306.86,381.48,1229.04,27.2,18.43
-111.7085867,33.0820116,387.8,1.2832,-0.0309,5.46,302.69,384.33,1230.72,27.03,18.58
-111.7086134,33.0820116,387.9,1.2669,-0.0268,5.37,286.17,385.87,1229.51,26.91,18.63
-111.70864,33.0820116,387.9,1.2506,-0.0249,5.28,264.11,385.52,1226.95,26.9,18.61
-111.708665,33.08201,388,1.2384,-0.0238,5.23,247.37,385.45,1227.35,27.01,18.58
-111.7086899,33.08201,388.1,1.2209,-0.0218,5.21,236.79,386.93,1232.8,27.22,18.55
-111.708715,33.0820083,388.1,1.2129,-0.0209,5.22,233.21,388.49,1239.94,27.52,18.52
-111.70874,33.0820083,388.1,1.201,-0.019,5.24,239.49,388.04,1242.9,27.84,18.5
-111.7087667,33.0820066,388.1,1.1914,-0.0177,5.27,254.63,385.93,1240.29,28.15,18.49
-111.7087917,33.0820066,388.1,1.1828,-0.0138,5.3,267.8,384.7,1235.81,28.37,18.46
-111.70882,33.0820066,388.1,1.1727,-0.0116,5.33,273.55,385.71,1231.79,28.48,18.43
-111.7088467,33.0820066,388.1,1.1615,-0.008,5.36,273.21,387.25,1228.22,28.43,18.47
-111.7088733,33.0820083,388,1.1494,-0.0034,5.39,276.7,387.32,1223.78,28.29,18.53
-111.7088984,33.0820066,388,1.1498,-0.0001,5.42,288.87,387.03,1220.52,28.11,18.56
-111.708925,33.0820066,388,1.1453,0.0044,5.46,307.51,387.68,1220.31,27.9,18.56
-111.7089517,33.0820066,388.1,1.1456,0.0096,5.53,322.42,387.88,1221.1,27.68,18.54
-111.7089784,33.0820066,388.1,1.1444,0.0138,5.61,326.68,385.76,1218.74,27.48,18.5
-111.7090067,33.082005,388.2,1.1501,0.0174,5.67,325.02,382.11,1214.79,27.32,18.45
-111.7090333,33.082005,388.2,1.1529,0.0206,5.69,329.18,379.96,1214.63,27.24,18.43
-111.7090616,33.082005,388.2,1.1552,0.023,5.7,351.99,380.08,1217.13,27.21,18.45
-111.7091167,33.0820033,388.2,1.166,0.0256,5.65,415.51,380.57,1213.56,27.27,18.55
-111.7091434,33.0820033,388.2,1.1643,0.0255,5.59,396.18,379.83,1211.83,27.34,18.51
-111.7091702,33.0820016,388.2,1.1619,0.0248,5.52,355.73,378.89,1211.3,27.43,18.46
-111.7091967,33.0820016,388.2,1.1538,0.0242,5.46,329.76,378.04,1211.95,27.53,18.4
-111.7092217,33.082,388.2,1.146,0.0225,5.41,343.67,378.32,1213.6,27.62,18.36
-111.7092484,33.082,388.2,1.1332,0.0218,5.36,394.46,380.41,1216.11,27.68,18.38
-111.7093234,33.0819983,388.3,1.0738,0.02,5.22,423.18,387.94,1226,27.33,18.63
-111.70935,33.0819983,388.3,1.0458,0.0202,5.23,392.85,386.8,1223.53,27.17,18.59
-111.709375,33.0819983,388.3,1.0182,0.02,5.27,354.53,386.15,1219.93,27,18.54
-111.7094,33.0819983,388.4,0.9889,0.0192,5.33,316.73,385.01,1215.88,26.79,18.5
-111.7094268,33.0819983,388.3,0.957,0.0175,5.4,293.75,382.36,1211.56,26.58,18.46
-111.7094534,33.0819983,388.3,0.9234,0.0137,5.43,298.81,379.56,1208.15,26.42,18.39
-111.70948,33.0819983,388.2,0.8846,0.0085,5.4,331.4,377.95,1206.3,26.34,18.31
-111.709505,33.0819983,388.2,0.8504,0.0028,5.35,376.02,377.39,1206.41,26.31,18.3
-111.70953,33.0819983,388.1,0.82,-0.0036,5.28,412.88,377.83,1207.77,26.31,18.36
-111.709555,33.0819983,388.1,0.7896,-0.0104,5.19,425.03,379.84,1208.95,26.32,18.42
-111.70958,33.0819983,388.1,0.7613,-0.0167,5.11,412.38,382.9,1209.94,26.34,18.45
-111.709605,33.0819966,388.2,0.7372,-0.0226,5.06,390.11,385.03,1212.44,26.39,18.44
-111.70963,33.0819966,388.2,0.712,-0.0282,5.04,377.4,384.75,1215.84,26.44,18.43
-111.709655,33.0819983,388.2,0.6835,-0.0303,5.04,377.41,382.98,1218.11,26.52,18.42
-111.7096784,33.0819983,388.2,0.6651,-0.0315,5.07,375.68,381.75,1219.38,26.6,18.43
-111.7097034,33.0819983,388.3,0.65,-0.0316,5.13,360.77,381.29,1220.67,26.68,18.44
-111.7097284,33.0819966,388.3,0.6359,-0.0315,5.21,338.49,380.66,1220.66,26.76,18.47
-111.709755,33.0819966,388.2,0.6199,-0.0309,5.28,324.89,379.52,1218.99,26.85,18.52
-111.7097817,33.081995,388.2,0.6077,-0.0319,5.33,329.56,378.94,1217.9,26.95,18.58
-111.7098084,33.081995,388.1,0.5902,-0.0322,5.36,347.43,379.27,1217.95,27.07,18.61
-111.709835,33.0819933,388,0.5775,-0.0342,5.39,366.34,380.22,1217.62,27.2,18.63
-111.70986,33.0819916,388,0.5682,-0.0371,5.4,371.62,381.83,1217.94,27.32,18.67
-111.7098867,33.0819916,388,0.5539,-0.0406,5.4,358.26,384.96,1220.56,27.44,18.73
-111.7099134,33.0819916,388,0.5418,-0.043,5.4,339.98,389.25,1224.39,27.53,18.76
-111.70994,33.0819916,388,0.5305,-0.047,5.4,333.09,392.88,1228.2,27.57,18.79
-111.7099667,33.0819916,388,0.5205,-0.0498,5.4,337.54,394.69,1232.53,27.58,18.82
-111.7099917,33.08199,388,0.5141,-0.0518,5.4,344.31,395.1,1236.72,27.57,18.87
-111.7100184,33.08199,388,0.5061,-0.0504,5.39,349.93,394.04,1240.11,27.55,18.93
-111.71007,33.0819883,388,0.4915,-0.0363,5.34,358.7,386.42,1241.14,27.51,19
-111.7101734,33.0819866,387.9,0.4839,0.0465,5.38,346.18,396.62,1243.91,27.77,19.26
-111.7102268,33.0819866,387.9,0.494,0.0979,5.31,298.87,392.07,1238.28,27.92,19.29
-111.7102517,33.0819866,387.9,0.5049,0.116,5.27,288.78,391.21,1237.16,27.96,19.29
-111.7102784,33.0819866,388,0.5255,0.1303,5.23,283.55,389.89,1236.68,27.97,19.27
-111.7103518,33.0819866,388,0.5934,0.1352,5.11,260.3,384.29,1242.84,27.69,19.25
-111.7104016,33.0819866,388,0.6384,0.1129,5.1,248.22,394.29,1249.15,27.45,19.36
-111.710535,33.081985,388.1,0.7058,-0.0107,5.58,59.26,395.57,1251.33,26.55,19.96
-111.7105884,33.081985,388,0.6905,-0.062,5.72,35.54,391.43,1241.67,26.45,19.99
-111.710725,33.0819816,387.8,0.6167,-0.1204,5.49,268.6,398.39,1235.55,26.42,19.77
-111.710805,33.08198,387.7,0.6089,-0.0732,5.34,283.34,398.48,1247.54,26.52,19.8
-111.710855,33.0819783,387.7,0.6003,-0.0226,5.24,302.39,394.18,1241.19,26.43,19.75
-111.71088,33.0819766,387.7,0.5906,0.0047,5.21,301.32,391.37,1234.54,26.39,19.7
-111.71093,33.081975,387.7,0.562,0.0579,5.2,294.93,381.33,1222.19,26.34,19.63
-111.71098,33.0819733,387.8,0.5238,0.0993,5.22,301.12,380.92,1230.62,26.38,19.65
-111.711005,33.0819716,387.8,0.5036,0.1126,5.24,289.94,382.21,1233.81,26.43,19.68
-111.71103,33.0819716,387.7,0.4909,0.1208,5.26,289.12,382.62,1234.04,26.51,19.71
-111.7110567,33.0819716,387.7,0.4822,0.1228,5.26,310.86,382.36,1232.09,26.61,19.71
-111.7110817,33.08197,387.7,0.4864,0.1177,5.23,332.93,382.21,1228.45,26.7,19.65
-111.7111067,33.08197,387.6,0.4916,0.108,5.16,330.82,381.84,1223.46,26.78,19.59
-111.7111318,33.0819683,387.6,0.505,0.0945,5.09,305.39,380.43,1219.31,26.84,19.54
-111.7111567,33.0819683,387.6,0.5161,0.0813,5.03,274.76,378.71,1218.99,26.88,19.52
-111.71118,33.0819666,387.6,0.5418,0.0671,5.01,249.72,378.57,1221.74,26.89,19.51
-111.711205,33.0819666,387.6,0.5642,0.0544,5,229.97,380.34,1224.29,26.9,19.47
-111.71123,33.0819666,387.7,0.5888,0.0435,5,221.8,382.64,1223.14,26.89,19.42
-111.7112534,33.0819633,387.7,0.6245,0.0341,5,225.35,384.2,1219.5,26.88,19.35
-111.7112784,33.0819616,387.7,0.6567,0.0268,5,234.37,385.6,1216.87,26.86,19.29
-111.7113018,33.08196,387.7,0.6884,0.0215,5.02,241.66,386.37,1217.75,26.84,19.29
-111.7113266,33.08196,387.7,0.7154,0.0174,5.04,246.16,385.82,1220.57,26.84,19.3
-111.7113516,33.0819583,387.8,0.7506,0.0141,5.06,248.35,384.03,1221.08,26.86,19.28
-111.7113766,33.0819583,387.8,0.7812,0.0102,5.09,249.61,381.88,1216.32,26.93,19.23
-111.7114034,33.0819583,387.8,0.8142,0.0089,5.1,254.08,379.29,1209.23,27.07,19.18
-111.7114267,33.0819583,387.8,0.8416,0.0075,5.09,258.82,377.9,1206.34,27.19,19.16
-111.7114516,33.0819583,387.9,0.8644,0.0061,5.04,264.13,378.34,1208,27.32,19.16
-111.7114766,33.0819583,387.9,0.8879,0.0047,4.91,272.54,379.81,1210.93,27.44,19.17
-111.7115,33.0819566,387.9,0.9092,0.0037,4.7,286.25,380.04,1211.94,27.56,19.15
-111.7115234,33.0819566,387.9,0.9247,0.0028,4.42,302.79,379.57,1211.56,27.65,19.09
-111.711545,33.0819566,387.9,0.9381,0.002,4.16,315.11,379.37,1211.28,27.74,19.03
-111.7115634,33.0819566,387.9,0.9448,0.0016,3.96,321.26,379.54,1211.46,27.8,19.01
-111.7115817,33.0819566,387.9,0.9528,0.0013,3.81,323.81,379.73,1211.86,27.84,19
-111.7115984,33.0819566,387.9,0.9568,0.001,3.7,324.04,379.7,1212.26,27.88,19
-111.71164,33.08185,387.6,1.3579,0.0003,2.27,259.65,384.24,1206.72,28.38,20.02
-111.71163,33.0818533,387.5,1.3411,0.0004,2.33,268.81,385.42,1210.38,28.38,20.01
-111.71162,33.0818566,387.4,1.3265,0.0005,2.42,276.85,386.44,1213.85,28.39,20
-111.71161,33.0818583,387.4,1.3184,0.0005,2.52,283.14,387.17,1216.78,28.4,19.98
-111.7116,33.0818616,387.5,1.3034,0.0006,2.66,288,387.6,1219.3,28.42,19.96
-111.7115884,33.081865,387.5,1.2873,0.0007,2.84,290.86,387.65,1221.35,28.44,19.92
-111.7115734,33.0818666,387.5,1.2777,0.0009,3.12,289.5,386.98,1222.24,28.48,19.87
-111.7115549,33.0818699,387.6,1.2593,0.0012,3.5,281.37,385.26,1220.9,28.55,19.81
-111.711535,33.0818716,387.6,1.2438,0.0015,3.88,269.22,383.32,1217.5,28.64,19.74
